date	index_val	source	cpi	daily	food	housing	energy
2008-07-01	100	BPP	0	1	0	0	0
2008-07-02	99.886787	BPP	0	1	0	0	0
2008-07-03	99.866524	BPP	0	1	0	0	0
2008-07-04	99.845139	BPP	0	1	0	0	0
2008-07-05	99.892776	BPP	0	1	0	0	0
2008-07-06	99.910408	BPP	0	1	0	0	0
2008-07-07	99.943283	BPP	0	1	0	0	0
2008-07-08	99.957413	BPP	0	1	0	0	0
2008-07-09	99.993317	BPP	0	1	0	0	0
2008-07-10	99.995537	BPP	0	1	0	0	0
2008-07-11	99.958328	BPP	0	1	0	0	0
2008-07-12	99.95919	BPP	0	1	0	0	0
2008-07-13	99.886002	BPP	0	1	0	0	0
2008-07-14	99.905884	BPP	0	1	0	0	0
2008-07-15	99.918663	BPP	0	1	0	0	0
2008-07-16	99.957687	BPP	0	1	0	0	0
2008-07-17	99.98468	BPP	0	1	0	0	0
2008-07-18	99.994057	BPP	0	1	0	0	0
2008-07-19	99.962029	BPP	0	1	0	0	0
2008-07-20	100.0138	BPP	0	1	0	0	0
2008-07-21	100.0753	BPP	0	1	0	0	0
2008-07-22	100.0794	BPP	0	1	0	0	0
2008-07-23	100.1008	BPP	0	1	0	0	0
2008-07-24	100.1035	BPP	0	1	0	0	0
2008-07-25	100.1422	BPP	0	1	0	0	0
2008-07-26	100.1052	BPP	0	1	0	0	0
2008-07-27	100.0965	BPP	0	1	0	0	0
2008-07-28	100.1249	BPP	0	1	0	0	0
2008-07-29	100.119	BPP	0	1	0	0	0
2008-07-30	100.1143	BPP	0	1	0	0	0
2008-07-31	100.1322	BPP	0	1	0	0	0
2008-08-01	100.2066	BPP	0	1	0	0	0
2008-08-02	100.1909	BPP	0	1	0	0	0
2008-08-03	100.206	BPP	0	1	0	0	0
2008-08-04	100.245	BPP	0	1	0	0	0
2008-08-05	100.2245	BPP	0	1	0	0	0
2008-08-06	100.2182	BPP	0	1	0	0	0
2008-08-07	100.2301	BPP	0	1	0	0	0
2008-08-08	100.2046	BPP	0	1	0	0	0
2008-08-09	100.1196	BPP	0	1	0	0	0
2008-08-10	100.1255	BPP	0	1	0	0	0
2008-08-11	100.1463	BPP	0	1	0	0	0
2008-08-12	100.0884	BPP	0	1	0	0	0
2008-08-13	100.1263	BPP	0	1	0	0	0
2008-08-14	100.0952	BPP	0	1	0	0	0
2008-08-15	100.0822	BPP	0	1	0	0	0
2008-08-16	100.1008	BPP	0	1	0	0	0
2008-08-17	100.1417	BPP	0	1	0	0	0
2008-08-18	100.16	BPP	0	1	0	0	0
2008-08-19	100.2055	BPP	0	1	0	0	0
2008-08-20	100.1561	BPP	0	1	0	0	0
2008-08-21	100.1823	BPP	0	1	0	0	0
2008-08-22	100.2114	BPP	0	1	0	0	0
2008-08-23	100.182	BPP	0	1	0	0	0
2008-08-24	100.2056	BPP	0	1	0	0	0
2008-08-25	100.2359	BPP	0	1	0	0	0
2008-08-26	100.2526	BPP	0	1	0	0	0
2008-08-27	100.2503	BPP	0	1	0	0	0
2008-08-28	100.2711	BPP	0	1	0	0	0
2008-08-29	100.2656	BPP	0	1	0	0	0
2008-08-30	100.2635	BPP	0	1	0	0	0
2008-08-31	100.2917	BPP	0	1	0	0	0
2008-09-01	100.3417	BPP	0	1	0	0	0
2008-09-02	100.4398	BPP	0	1	0	0	0
2008-09-03	100.4585	BPP	0	1	0	0	0
2008-09-04	100.4519	BPP	0	1	0	0	0
2008-09-05	100.4486	BPP	0	1	0	0	0
2008-09-06	100.4711	BPP	0	1	0	0	0
2008-09-07	100.4532	BPP	0	1	0	0	0
2008-09-08	100.4748	BPP	0	1	0	0	0
2008-09-09	100.4828	BPP	0	1	0	0	0
2008-09-10	100.4849	BPP	0	1	0	0	0
2008-09-11	100.4288	BPP	0	1	0	0	0
2008-09-12	100.4145	BPP	0	1	0	0	0
2008-09-13	100.4375	BPP	0	1	0	0	0
2008-09-14	100.4577	BPP	0	1	0	0	0
2008-09-15	100.4685	BPP	0	1	0	0	0
2008-09-16	100.4998	BPP	0	1	0	0	0
2008-09-17	100.3789	BPP	0	1	0	0	0
2008-09-18	100.3216	BPP	0	1	0	0	0
2008-09-19	100.2227	BPP	0	1	0	0	0
2008-09-20	100.2145	BPP	0	1	0	0	0
2008-09-21	100.2043	BPP	0	1	0	0	0
2008-09-22	100.1936	BPP	0	1	0	0	0
2008-09-23	99.676292	BPP	0	1	0	0	0
2008-09-24	99.507828	BPP	0	1	0	0	0
2008-09-25	99.424507	BPP	0	1	0	0	0
2008-09-26	99.417374	BPP	0	1	0	0	0
2008-09-27	99.443153	BPP	0	1	0	0	0
2008-09-28	99.468948	BPP	0	1	0	0	0
2008-09-29	99.494751	BPP	0	1	0	0	0
2008-09-30	99.356361	BPP	0	1	0	0	0
2008-10-01	99.196548	BPP	0	1	0	0	0
2008-10-02	99.263237	BPP	0	1	0	0	0
2008-10-03	99.269814	BPP	0	1	0	0	0
2008-10-04	99.094963	BPP	0	1	0	0	0
2008-10-05	99.147629	BPP	0	1	0	0	0
2008-10-06	99.090973	BPP	0	1	0	0	0
2008-10-07	99.080513	BPP	0	1	0	0	0
2008-10-08	99.00103	BPP	0	1	0	0	0
2008-10-09	98.996971	BPP	0	1	0	0	0
2008-10-10	99.032944	BPP	0	1	0	0	0
2008-10-11	99.033249	BPP	0	1	0	0	0
2008-10-12	99.023361	BPP	0	1	0	0	0
2008-10-13	99.072746	BPP	0	1	0	0	0
2008-10-14	99.072723	BPP	0	1	0	0	0
2008-10-15	99.049828	BPP	0	1	0	0	0
2008-10-16	99.054543	BPP	0	1	0	0	0
2008-10-17	99.072456	BPP	0	1	0	0	0
2008-10-18	98.937187	BPP	0	1	0	0	0
2008-10-19	98.887001	BPP	0	1	0	0	0
2008-10-20	98.899986	BPP	0	1	0	0	0
2008-10-21	98.880669	BPP	0	1	0	0	0
2008-10-22	98.89743	BPP	0	1	0	0	0
2008-10-23	98.855827	BPP	0	1	0	0	0
2008-10-24	98.881943	BPP	0	1	0	0	0
2008-10-25	98.907593	BPP	0	1	0	0	0
2008-10-26	98.775162	BPP	0	1	0	0	0
2008-10-27	98.812111	BPP	0	1	0	0	0
2008-10-28	98.797279	BPP	0	1	0	0	0
2008-10-29	98.812607	BPP	0	1	0	0	0
2008-10-30	98.796707	BPP	0	1	0	0	0
2008-10-31	98.804543	BPP	0	1	0	0	0
2008-11-01	98.821663	BPP	0	1	0	0	0
2008-11-02	98.888702	BPP	0	1	0	0	0
2008-11-03	98.923111	BPP	0	1	0	0	0
2008-11-04	98.892059	BPP	0	1	0	0	0
2008-11-05	98.898666	BPP	0	1	0	0	0
2008-11-06	98.804604	BPP	0	1	0	0	0
2008-11-07	98.693733	BPP	0	1	0	0	0
2008-11-08	98.453583	BPP	0	1	0	0	0
2008-11-09	98.470062	BPP	0	1	0	0	0
2008-11-10	98.502403	BPP	0	1	0	0	0
2008-11-11	98.500366	BPP	0	1	0	0	0
2008-11-12	98.501839	BPP	0	1	0	0	0
2008-11-13	98.18885	BPP	0	1	0	0	0
2008-11-14	98.151558	BPP	0	1	0	0	0
2008-11-15	98.146248	BPP	0	1	0	0	0
2008-11-16	98.189392	BPP	0	1	0	0	0
2008-11-17	98.228088	BPP	0	1	0	0	0
2008-11-18	98.22599	BPP	0	1	0	0	0
2008-11-19	98.221916	BPP	0	1	0	0	0
2008-11-20	98.022293	BPP	0	1	0	0	0
2008-11-21	97.857224	BPP	0	1	0	0	0
2008-11-22	97.854958	BPP	0	1	0	0	0
2008-11-23	97.900963	BPP	0	1	0	0	0
2008-11-24	97.905144	BPP	0	1	0	0	0
2008-11-25	97.893333	BPP	0	1	0	0	0
2008-11-26	97.961449	BPP	0	1	0	0	0
2008-11-27	97.965973	BPP	0	1	0	0	0
2008-11-28	97.957329	BPP	0	1	0	0	0
2008-11-29	97.865936	BPP	0	1	0	0	0
2008-11-30	97.956703	BPP	0	1	0	0	0
2008-12-01	98.005676	BPP	0	1	0	0	0
2008-12-02	98.057404	BPP	0	1	0	0	0
2008-12-03	97.977051	BPP	0	1	0	0	0
2008-12-04	97.948723	BPP	0	1	0	0	0
2008-12-05	97.975868	BPP	0	1	0	0	0
2008-12-06	97.919289	BPP	0	1	0	0	0
2008-12-07	97.876488	BPP	0	1	0	0	0
2008-12-08	97.913177	BPP	0	1	0	0	0
2008-12-09	97.914864	BPP	0	1	0	0	0
2008-12-10	97.706581	BPP	0	1	0	0	0
2008-12-11	97.546402	BPP	0	1	0	0	0
2008-12-12	97.469948	BPP	0	1	0	0	0
2008-12-13	97.399239	BPP	0	1	0	0	0
2008-12-14	97.278931	BPP	0	1	0	0	0
2008-12-15	97.299454	BPP	0	1	0	0	0
2008-12-16	97.262093	BPP	0	1	0	0	0
2008-12-17	96.983292	BPP	0	1	0	0	0
2008-12-18	96.65136	BPP	0	1	0	0	0
2008-12-19	96.67643	BPP	0	1	0	0	0
2008-12-20	96.604973	BPP	0	1	0	0	0
2008-12-21	96.672989	BPP	0	1	0	0	0
2008-12-22	96.695007	BPP	0	1	0	0	0
2008-12-23	96.701027	BPP	0	1	0	0	0
2008-12-24	96.706306	BPP	0	1	0	0	0
2008-12-25	96.70636	BPP	0	1	0	0	0
2008-12-26	96.769058	BPP	0	1	0	0	0
2008-12-27	96.777924	BPP	0	1	0	0	0
2008-12-28	96.800728	BPP	0	1	0	0	0
2008-12-29	96.844467	BPP	0	1	0	0	0
2008-12-30	96.844704	BPP	0	1	0	0	0
2008-12-31	96.843941	BPP	0	1	0	0	0
2009-01-01	96.882568	BPP	0	1	0	0	0
2009-01-02	97.009903	BPP	0	1	0	0	0
2009-01-03	97.006104	BPP	0	1	0	0	0
2009-01-04	97.033981	BPP	0	1	0	0	0
2009-01-05	97.059113	BPP	0	1	0	0	0
2009-01-06	97.062958	BPP	0	1	0	0	0
2009-01-07	97.076187	BPP	0	1	0	0	0
2009-01-08	97.066483	BPP	0	1	0	0	0
2009-01-09	97.098007	BPP	0	1	0	0	0
2009-01-10	97.090073	BPP	0	1	0	0	0
2009-01-11	97.127602	BPP	0	1	0	0	0
2009-01-12	97.144279	BPP	0	1	0	0	0
2009-01-13	97.158386	BPP	0	1	0	0	0
2009-01-14	97.142593	BPP	0	1	0	0	0
2009-01-15	97.148376	BPP	0	1	0	0	0
2009-01-16	97.145752	BPP	0	1	0	0	0
2009-01-17	97.158943	BPP	0	1	0	0	0
2009-01-18	97.197601	BPP	0	1	0	0	0
2009-01-19	97.191109	BPP	0	1	0	0	0
2009-01-20	97.167519	BPP	0	1	0	0	0
2009-01-21	97.180267	BPP	0	1	0	0	0
2009-01-22	97.168068	BPP	0	1	0	0	0
2009-01-23	97.18148	BPP	0	1	0	0	0
2009-01-24	97.185478	BPP	0	1	0	0	0
2009-01-25	97.164017	BPP	0	1	0	0	0
2009-01-26	97.202454	BPP	0	1	0	0	0
2009-01-27	97.209259	BPP	0	1	0	0	0
2009-01-28	97.156723	BPP	0	1	0	0	0
2009-01-29	97.176338	BPP	0	1	0	0	0
2009-01-30	97.163132	BPP	0	1	0	0	0
2009-01-31	97.173073	BPP	0	1	0	0	0
2009-02-01	97.220749	BPP	0	1	0	0	0
2009-02-02	97.297112	BPP	0	1	0	0	0
2009-02-03	97.28788	BPP	0	1	0	0	0
2009-02-04	97.313873	BPP	0	1	0	0	0
2009-02-05	97.292717	BPP	0	1	0	0	0
2009-02-06	97.270233	BPP	0	1	0	0	0
2009-02-07	97.255562	BPP	0	1	0	0	0
2009-02-08	97.225807	BPP	0	1	0	0	0
2009-02-09	97.2351	BPP	0	1	0	0	0
2009-02-10	97.285957	BPP	0	1	0	0	0
2009-02-11	97.280579	BPP	0	1	0	0	0
2009-02-12	97.317413	BPP	0	1	0	0	0
2009-02-13	97.307892	BPP	0	1	0	0	0
2009-02-14	97.298691	BPP	0	1	0	0	0
2009-02-15	97.302017	BPP	0	1	0	0	0
2009-02-16	97.314911	BPP	0	1	0	0	0
2009-02-17	97.277992	BPP	0	1	0	0	0
2009-02-18	97.278053	BPP	0	1	0	0	0
2009-02-19	97.276604	BPP	0	1	0	0	0
2009-02-20	97.298553	BPP	0	1	0	0	0
2009-02-21	97.312019	BPP	0	1	0	0	0
2009-02-22	97.349777	BPP	0	1	0	0	0
2009-02-23	97.369247	BPP	0	1	0	0	0
2009-02-24	97.15136	BPP	0	1	0	0	0
2009-02-25	97.126122	BPP	0	1	0	0	0
2009-02-26	97.137291	BPP	0	1	0	0	0
2009-02-27	97.144783	BPP	0	1	0	0	0
2009-02-28	97.161011	BPP	0	1	0	0	0
2009-03-01	97.187851	BPP	0	1	0	0	0
2009-03-02	97.213058	BPP	0	1	0	0	0
2009-03-03	97.282784	BPP	0	1	0	0	0
2009-03-04	97.313423	BPP	0	1	0	0	0
2009-03-05	97.299263	BPP	0	1	0	0	0
2009-03-06	97.34462	BPP	0	1	0	0	0
2009-03-07	97.35376	BPP	0	1	0	0	0
2009-03-08	97.380623	BPP	0	1	0	0	0
2009-03-09	97.417442	BPP	0	1	0	0	0
2009-03-10	97.419456	BPP	0	1	0	0	0
2009-03-11	97.429787	BPP	0	1	0	0	0
2009-03-12	97.401558	BPP	0	1	0	0	0
2009-03-13	97.421631	BPP	0	1	0	0	0
2009-03-14	97.423721	BPP	0	1	0	0	0
2009-03-15	97.477432	BPP	0	1	0	0	0
2009-03-16	97.497673	BPP	0	1	0	0	0
2009-03-17	97.508781	BPP	0	1	0	0	0
2009-03-18	97.502243000000007	BPP	0	1	0	0	0
2009-03-19	97.454842	BPP	0	1	0	0	0
2009-03-20	97.460197	BPP	0	1	0	0	0
2009-03-21	97.48085	BPP	0	1	0	0	0
2009-03-22	97.318298	BPP	0	1	0	0	0
2009-03-23	97.341019	BPP	0	1	0	0	0
2009-03-24	97.301018	BPP	0	1	0	0	0
2009-03-25	97.35289	BPP	0	1	0	0	0
2009-03-26	97.345222	BPP	0	1	0	0	0
2009-03-27	97.377663	BPP	0	1	0	0	0
2009-03-28	97.357712	BPP	0	1	0	0	0
2009-03-29	97.376984	BPP	0	1	0	0	0
2009-03-30	97.400978	BPP	0	1	0	0	0
2009-03-31	97.404701	BPP	0	1	0	0	0
2009-04-01	97.431824	BPP	0	1	0	0	0
2009-04-02	97.510368	BPP	0	1	0	0	0
2009-04-03	97.512672	BPP	0	1	0	0	0
2009-04-04	97.521507	BPP	0	1	0	0	0
2009-04-05	97.430771	BPP	0	1	0	0	0
2009-04-06	97.435654	BPP	0	1	0	0	0
2009-04-07	97.460442	BPP	0	1	0	0	0
2009-04-08	97.324333	BPP	0	1	0	0	0
2009-04-09	97.319771	BPP	0	1	0	0	0
2009-04-10	97.28479	BPP	0	1	0	0	0
2009-04-11	97.277931	BPP	0	1	0	0	0
2009-04-12	97.307289	BPP	0	1	0	0	0
2009-04-13	97.325104	BPP	0	1	0	0	0
2009-04-14	97.330856	BPP	0	1	0	0	0
2009-04-15	97.317368	BPP	0	1	0	0	0
2009-04-16	97.328773	BPP	0	1	0	0	0
2009-04-17	97.239647	BPP	0	1	0	0	0
2009-04-18	97.256477	BPP	0	1	0	0	0
2009-04-19	97.205147	BPP	0	1	0	0	0
2009-04-20	97.233253	BPP	0	1	0	0	0
2009-04-21	97.244667	BPP	0	1	0	0	0
2009-04-22	97.265091	BPP	0	1	0	0	0
2009-04-23	97.265511	BPP	0	1	0	0	0
2009-04-24	97.263863	BPP	0	1	0	0	0
2009-04-25	97.271149	BPP	0	1	0	0	0
2009-04-26	97.292503	BPP	0	1	0	0	0
2009-04-27	97.324783	BPP	0	1	0	0	0
2009-04-28	97.344521	BPP	0	1	0	0	0
2009-04-29	97.3853	BPP	0	1	0	0	0
2009-04-30	97.418358	BPP	0	1	0	0	0
2009-05-01	97.396507	BPP	0	1	0	0	0
2009-05-02	97.462593	BPP	0	1	0	0	0
2009-05-03	97.377434	BPP	0	1	0	0	0
2009-05-04	97.418182	BPP	0	1	0	0	0
2009-05-05	97.412399	BPP	0	1	0	0	0
2009-05-06	97.428482	BPP	0	1	0	0	0
2009-05-07	97.432587	BPP	0	1	0	0	0
2009-05-08	97.426643	BPP	0	1	0	0	0
2009-05-09	97.416771	BPP	0	1	0	0	0
2009-05-10	97.408119	BPP	0	1	0	0	0
2009-05-11	97.433052	BPP	0	1	0	0	0
2009-05-12	97.449699	BPP	0	1	0	0	0
2009-05-13	97.458054	BPP	0	1	0	0	0
2009-05-14	97.445709	BPP	0	1	0	0	0
2009-05-15	97.448868	BPP	0	1	0	0	0
2009-05-16	97.436928	BPP	0	1	0	0	0
2009-05-17	97.452957	BPP	0	1	0	0	0
2009-05-18	97.489807	BPP	0	1	0	0	0
2009-05-19	97.511612	BPP	0	1	0	0	0
2009-05-20	97.535843	BPP	0	1	0	0	0
2009-05-21	97.515121	BPP	0	1	0	0	0
2009-05-22	97.522507	BPP	0	1	0	0	0
2009-05-23	97.523438	BPP	0	1	0	0	0
2009-05-24	97.527779	BPP	0	1	0	0	0
2009-05-25	97.551132	BPP	0	1	0	0	0
2009-05-26	97.591476	BPP	0	1	0	0	0
2009-05-27	97.612442	BPP	0	1	0	0	0
2009-05-28	97.636208	BPP	0	1	0	0	0
2009-05-29	97.611603	BPP	0	1	0	0	0
2009-05-30	97.638351	BPP	0	1	0	0	0
2009-05-31	97.50528	BPP	0	1	0	0	0
2009-06-01	97.501083	BPP	0	1	0	0	0
2009-06-02	97.574913	BPP	0	1	0	0	0
2009-06-03	97.582809	BPP	0	1	0	0	0
2009-06-04	97.571503	BPP	0	1	0	0	0
2009-06-05	97.568481	BPP	0	1	0	0	0
2009-06-06	97.540337	BPP	0	1	0	0	0
2009-06-07	97.563042	BPP	0	1	0	0	0
2009-06-08	97.589607	BPP	0	1	0	0	0
2009-06-09	97.599037	BPP	0	1	0	0	0
2009-06-10	97.620827	BPP	0	1	0	0	0
2009-06-11	97.567177	BPP	0	1	0	0	0
2009-06-12	97.599907	BPP	0	1	0	0	0
2009-06-13	97.565598	BPP	0	1	0	0	0
2009-06-14	97.358994	BPP	0	1	0	0	0
2009-06-15	97.367416	BPP	0	1	0	0	0
2009-06-16	97.359734	BPP	0	1	0	0	0
2009-06-17	97.383598	BPP	0	1	0	0	0
2009-06-18	97.406181	BPP	0	1	0	0	0
2009-06-19	97.41819	BPP	0	1	0	0	0
2009-06-20	97.421089	BPP	0	1	0	0	0
2009-06-21	97.444351	BPP	0	1	0	0	0
2009-06-22	97.449959	BPP	0	1	0	0	0
2009-06-23	97.44912	BPP	0	1	0	0	0
2009-06-24	97.439713	BPP	0	1	0	0	0
2009-06-25	97.421333	BPP	0	1	0	0	0
2009-06-26	97.409866	BPP	0	1	0	0	0
2009-06-27	97.407349	BPP	0	1	0	0	0
2009-06-28	97.274384	BPP	0	1	0	0	0
2009-06-29	97.308968	BPP	0	1	0	0	0
2009-06-30	97.331703	BPP	0	1	0	0	0
2009-07-01	97.388573	BPP	0	1	0	0	0
2009-07-02	97.448273	BPP	0	1	0	0	0
2009-07-03	97.460274	BPP	0	1	0	0	0
2009-07-04	97.505737	BPP	0	1	0	0	0
2009-07-05	97.529572	BPP	0	1	0	0	0
2009-07-06	97.56311	BPP	0	1	0	0	0
2009-07-07	97.559311	BPP	0	1	0	0	0
2009-07-08	97.571472	BPP	0	1	0	0	0
2009-07-09	97.527061	BPP	0	1	0	0	0
2009-07-10	97.5158	BPP	0	1	0	0	0
2009-07-11	97.530388	BPP	0	1	0	0	0
2009-07-12	97.423569	BPP	0	1	0	0	0
2009-07-13	97.465263	BPP	0	1	0	0	0
2009-07-14	97.469231	BPP	0	1	0	0	0
2009-07-15	97.514641	BPP	0	1	0	0	0
2009-07-16	97.523102	BPP	0	1	0	0	0
2009-07-17	97.493187	BPP	0	1	0	0	0
2009-07-18	97.501472	BPP	0	1	0	0	0
2009-07-19	97.532608	BPP	0	1	0	0	0
2009-07-20	97.554962	BPP	0	1	0	0	0
2009-07-21	97.559914	BPP	0	1	0	0	0
2009-07-22	97.581238	BPP	0	1	0	0	0
2009-07-23	97.594353	BPP	0	1	0	0	0
2009-07-24	97.630661	BPP	0	1	0	0	0
2009-07-25	97.610291	BPP	0	1	0	0	0
2009-07-26	97.538437	BPP	0	1	0	0	0
2009-07-27	97.563744	BPP	0	1	0	0	0
2009-07-28	97.613197	BPP	0	1	0	0	0
2009-07-29	97.627068	BPP	0	1	0	0	0
2009-07-30	97.62114	BPP	0	1	0	0	0
2009-07-31	97.645416	BPP	0	1	0	0	0
2009-08-01	97.65834	BPP	0	1	0	0	0
2009-08-02	97.747147	BPP	0	1	0	0	0
2009-08-03	97.769699	BPP	0	1	0	0	0
2009-08-04	97.760536	BPP	0	1	0	0	0
2009-08-05	97.785599	BPP	0	1	0	0	0
2009-08-06	97.759842	BPP	0	1	0	0	0
2009-08-07	97.627457	BPP	0	1	0	0	0
2009-08-08	97.587563	BPP	0	1	0	0	0
2009-08-09	97.459831	BPP	0	1	0	0	0
2009-08-10	97.504669	BPP	0	1	0	0	0
2009-08-11	97.493721	BPP	0	1	0	0	0
2009-08-12	97.570488	BPP	0	1	0	0	0
2009-08-13	97.510498	BPP	0	1	0	0	0
2009-08-14	97.576057	BPP	0	1	0	0	0
2009-08-15	97.581703	BPP	0	1	0	0	0
2009-08-16	97.607018	BPP	0	1	0	0	0
2009-08-17	97.618927	BPP	0	1	0	0	0
2009-08-18	97.634323	BPP	0	1	0	0	0
2009-08-19	97.64241	BPP	0	1	0	0	0
2009-08-20	97.673653	BPP	0	1	0	0	0
2009-08-21	97.659622	BPP	0	1	0	0	0
2009-08-22	97.549232	BPP	0	1	0	0	0
2009-08-23	97.563927	BPP	0	1	0	0	0
2009-08-24	97.583488	BPP	0	1	0	0	0
2009-08-25	97.604637	BPP	0	1	0	0	0
2009-08-26	97.613487	BPP	0	1	0	0	0
2009-08-27	97.624207	BPP	0	1	0	0	0
2009-08-28	97.641647	BPP	0	1	0	0	0
2009-08-29	97.663208	BPP	0	1	0	0	0
2009-08-30	97.679039	BPP	0	1	0	0	0
2009-08-31	97.684914	BPP	0	1	0	0	0
2009-09-01	97.704018	BPP	0	1	0	0	0
2009-09-02	97.82579	BPP	0	1	0	0	0
2009-09-03	97.783463	BPP	0	1	0	0	0
2009-09-04	97.906837	BPP	0	1	0	0	0
2009-09-05	97.942093	BPP	0	1	0	0	0
2009-09-06	97.942383	BPP	0	1	0	0	0
2009-09-07	97.813164	BPP	0	1	0	0	0
2009-09-08	97.867638	BPP	0	1	0	0	0
2009-09-09	98.026253	BPP	0	1	0	0	0
2009-09-10	97.9272	BPP	0	1	0	0	0
2009-09-11	98.01017	BPP	0	1	0	0	0
2009-09-12	97.860764	BPP	0	1	0	0	0
2009-09-13	97.900162	BPP	0	1	0	0	0
2009-09-14	97.928703	BPP	0	1	0	0	0
2009-09-15	97.972862	BPP	0	1	0	0	0
2009-09-16	98.103912	BPP	0	1	0	0	0
2009-09-17	98.126556	BPP	0	1	0	0	0
2009-09-18	98.156868	BPP	0	1	0	0	0
2009-09-19	98.15239	BPP	0	1	0	0	0
2009-09-20	98.020958	BPP	0	1	0	0	0
2009-09-21	98.061577	BPP	0	1	0	0	0
2009-09-22	98.076103	BPP	0	1	0	0	0
2009-09-23	98.064636	BPP	0	1	0	0	0
2009-09-24	98.088547	BPP	0	1	0	0	0
2009-09-25	98.113991	BPP	0	1	0	0	0
2009-09-26	98.139442	BPP	0	1	0	0	0
2009-09-27	98.164902	BPP	0	1	0	0	0
2009-09-28	98.085281	BPP	0	1	0	0	0
2009-09-29	98.187759	BPP	0	1	0	0	0
2009-09-30	98.083313	BPP	0	1	0	0	0
2009-10-01	98.243881	BPP	0	1	0	0	0
2009-10-02	98.489433	BPP	0	1	0	0	0
2009-10-03	98.62326	BPP	0	1	0	0	0
2009-10-04	98.274544	BPP	0	1	0	0	0
2009-10-05	98.188873	BPP	0	1	0	0	0
2009-10-06	98.307838	BPP	0	1	0	0	0
2009-10-07	98.210907	BPP	0	1	0	0	0
2009-10-08	98.352203	BPP	0	1	0	0	0
2009-10-09	98.250793	BPP	0	1	0	0	0
2009-10-10	98.370392	BPP	0	1	0	0	0
2009-10-11	98.398163	BPP	0	1	0	0	0
2009-10-12	98.318573	BPP	0	1	0	0	0
2009-10-13	98.430054	BPP	0	1	0	0	0
2009-10-14	98.353271	BPP	0	1	0	0	0
2009-10-15	98.480476	BPP	0	1	0	0	0
2009-10-16	98.406807	BPP	0	1	0	0	0
2009-10-17	98.553658	BPP	0	1	0	0	0
2009-10-18	98.516373	BPP	0	1	0	0	0
2009-10-19	98.418427	BPP	0	1	0	0	0
2009-10-20	98.442688	BPP	0	1	0	0	0
2009-10-21	98.572632	BPP	0	1	0	0	0
2009-10-22	98.624168	BPP	0	1	0	0	0
2009-10-23	98.607658	BPP	0	1	0	0	0
2009-10-24	98.490601	BPP	0	1	0	0	0
2009-10-25	98.516151	BPP	0	1	0	0	0
2009-10-26	98.56855	BPP	0	1	0	0	0
2009-10-27	98.738358	BPP	0	1	0	0	0
2009-10-28	98.787888	BPP	0	1	0	0	0
2009-10-29	98.787643	BPP	0	1	0	0	0
2009-10-30	98.810898	BPP	0	1	0	0	0
2009-10-31	98.752312	BPP	0	1	0	0	0
2009-11-01	98.641823	BPP	0	1	0	0	0
2009-11-02	98.718277	BPP	0	1	0	0	0
2009-11-03	98.75119	BPP	0	1	0	0	0
2009-11-04	98.816437	BPP	0	1	0	0	0
2009-11-05	98.782799	BPP	0	1	0	0	0
2009-11-06	98.820824	BPP	0	1	0	0	0
2009-11-07	98.694206	BPP	0	1	0	0	0
2009-11-08	98.839844	BPP	0	1	0	0	0
2009-11-09	98.854881	BPP	0	1	0	0	0
2009-11-10	98.862892	BPP	0	1	0	0	0
2009-11-11	98.703423	BPP	0	1	0	0	0
2009-11-12	98.699348	BPP	0	1	0	0	0
2009-11-13	98.506866	BPP	0	1	0	0	0
2009-11-14	98.344299	BPP	0	1	0	0	0
2009-11-15	98.434731	BPP	0	1	0	0	0
2009-11-16	98.358223	BPP	0	1	0	0	0
2009-11-17	98.441277	BPP	0	1	0	0	0
2009-11-18	98.485748	BPP	0	1	0	0	0
2009-11-19	98.442909	BPP	0	1	0	0	0
2009-11-20	98.473122	BPP	0	1	0	0	0
2009-11-21	98.400208	BPP	0	1	0	0	0
2009-11-22	98.508392	BPP	0	1	0	0	0
2009-11-23	98.410439	BPP	0	1	0	0	0
2009-11-24	98.471024	BPP	0	1	0	0	0
2009-11-25	98.546783	BPP	0	1	0	0	0
2009-11-26	98.500313	BPP	0	1	0	0	0
2009-11-27	98.30117	BPP	0	1	0	0	0
2009-11-28	98.247726	BPP	0	1	0	0	0
2009-11-29	98.337013	BPP	0	1	0	0	0
2009-11-30	98.294243	BPP	0	1	0	0	0
2009-12-01	98.313148	BPP	0	1	0	0	0
2009-12-02	98.419884	BPP	0	1	0	0	0
2009-12-03	98.437279	BPP	0	1	0	0	0
2009-12-04	98.431534	BPP	0	1	0	0	0
2009-12-05	98.428749	BPP	0	1	0	0	0
2009-12-06	98.447937	BPP	0	1	0	0	0
2009-12-07	98.482567	BPP	0	1	0	0	0
2009-12-08	98.527443	BPP	0	1	0	0	0
2009-12-09	98.52507	BPP	0	1	0	0	0
2009-12-10	98.525673	BPP	0	1	0	0	0
2009-12-11	98.460678	BPP	0	1	0	0	0
2009-12-12	98.332382	BPP	0	1	0	0	0
2009-12-13	98.411957	BPP	0	1	0	0	0
2009-12-14	98.390106	BPP	0	1	0	0	0
2009-12-15	98.526398	BPP	0	1	0	0	0
2009-12-16	98.479187	BPP	0	1	0	0	0
2009-12-17	98.457474	BPP	0	1	0	0	0
2009-12-18	98.384178	BPP	0	1	0	0	0
2009-12-19	98.552963	BPP	0	1	0	0	0
